relationship_id,market_id_a,market_id_b,type,family,status,strategy_eligibility,question_a,question_b,final_confidence,entity_score,time_score,threshold,candidate_a,candidate_b,shared_event
7cd7b84ac54bc139a47d3981c05352ba,561978,562008,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Pete Hegseth win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Pete Hegsetd,2028_republican_presidential_nomination
b09a627b3b7963d0764295d235d33bcc,559655,559664,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Josh Shapiro,Raphael Warnock,2028_democratic_presidential_nomination
ea97dcce0d14cb89403968d08a8cdcd1,559655,559692,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Josh Shapiro,Jasmine Crockett,2028_democratic_presidential_nomination
5d4c6b730250a0b05c394ab1aac000cd,559657,559664,mutually_exclusive_category,category,accepted,eligible,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Stephen A. Smith,Raphael Warnock,2028_democratic_presidential_nomination
04d57c6b7c505b644708ea72e0c3213d,559657,559692,mutually_exclusive_category,category,accepted,eligible,Will Stephen A. Smith win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Stephen A. Smith,Jasmine Crockett,2028_democratic_presidential_nomination
ec6b851d0c0897603a6fca028c280a57,559660,559664,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Andy Beshear,Raphael Warnock,2028_democratic_presidential_nomination
101932e46d22fc918fb5a4a9ea7642df,559660,559692,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Andy Beshear,Jasmine Crockett,2028_democratic_presidential_nomination
3830b270af9d01e1a69266b282cbc635,559663,559664,mutually_exclusive_category,category,accepted,eligible,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Raphael Warnock win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,J.B. Pritzker,Raphael Warnock,2028_democratic_presidential_nomination
6be6a79d32a399c42d171b11026193d3,559663,559692,mutually_exclusive_category,category,accepted,eligible,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,J.B. Pritzker,Jasmine Crockett,2028_democratic_presidential_nomination
f9a3a55ae0fe3db13c6c6ef3f620c21b,559664,559666,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Tim Walz,2028_democratic_presidential_nomination
bc0df109a56f2652543141cd171b1401,559664,559667,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Michelle Obama,2028_democratic_presidential_nomination
28151abeecb04b8cb68b4d5eab75cc1c,559677,559692,mutually_exclusive_category,category,accepted,eligible,Will Hillary Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Hillary Clinton,Jasmine Crockett,2028_democratic_presidential_nomination
7cbb0c4c1527ba30e40c541a09acf7db,559664,559671,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Zohran Mamdani,2028_democratic_presidential_nomination
f947fe6ffd0ca153ba494bcb83f3d5fd,559664,559677,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Hillary Clinton win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Hillary Clinton,2028_democratic_presidential_nomination
0bfed1102544c0b5c1004e56ae114d57,559664,559678,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Liz Cheney win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Liz Cheney,2028_democratic_presidential_nomination
de90120a8d591983a1617bd1111c7e06,559664,559681,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,LeBron James,2028_democratic_presidential_nomination
564f960768d45b186a84130de4871749,559664,559683,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will George Clooney win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,George Clooney,2028_democratic_presidential_nomination
ca5e0568d88d8605a101fc658242c8ad,559664,559684,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Chelsea Clinton,2028_democratic_presidential_nomination
7438ea39d26c0db70da672b8ac9a40ee,559664,559686,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Dwayne 'The Rock' Johnson,2028_democratic_presidential_nomination
af68d0af70b54b60f50e5393ce03a3a5,559664,559690,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Kim Kardashian,2028_democratic_presidential_nomination
0fcbe59d2ac276232bbc27a7f804b8de,559664,559695,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,James Talarico,2028_democratic_presidential_nomination
859bc13ab36f7fca964f0ea61522074c,559666,559692,mutually_exclusive_category,category,accepted,eligible,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Tim Walz,Jasmine Crockett,2028_democratic_presidential_nomination
5134e660bb5820009f39cbcc77b7a862,559667,559692,mutually_exclusive_category,category,accepted,eligible,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Michelle Obama,Jasmine Crockett,2028_democratic_presidential_nomination
05048c6a01073b8d2448433c13af79da,559669,559692,mutually_exclusive_category,category,accepted,eligible,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Rahm Emanuel,Jasmine Crockett,2028_democratic_presidential_nomination
dbb06d0e3c89d56636e56b49f77fc571,559671,559692,mutually_exclusive_category,category,accepted,eligible,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Zohran Mamdani,Jasmine Crockett,2028_democratic_presidential_nomination
3e13314a2ef62bed3a348d3310b508d0,559653,559692,mutually_exclusive_category,category,accepted,eligible,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Alexandria Ocasio-Cortez,Jasmine Crockett,2028_democratic_presidential_nomination
f24596fb1ec1a83297a0862c02ff357e,559678,559692,mutually_exclusive_category,category,accepted,eligible,Will Liz Cheney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Liz Cheney,Jasmine Crockett,2028_democratic_presidential_nomination
9cbd03a0734a8d75a0b1b450e85203a4,559681,559692,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,LeBron James,Jasmine Crockett,2028_democratic_presidential_nomination
b784416ed3192365346a0902d9d73c9d,559683,559692,mutually_exclusive_category,category,accepted,eligible,Will George Clooney win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,George Clooney,Jasmine Crockett,2028_democratic_presidential_nomination
4871e4cd6ee664e30e46190db9475530,559684,559692,mutually_exclusive_category,category,accepted,eligible,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Chelsea Clinton,Jasmine Crockett,2028_democratic_presidential_nomination
eadd61d12be09cbdd90fc72eaef32a08,559686,559692,mutually_exclusive_category,category,accepted,eligible,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Dwayne 'The Rock' Johnson,Jasmine Crockett,2028_democratic_presidential_nomination
2001a82f88ffc8b2313b1fcdde2dec9c,559690,559692,mutually_exclusive_category,category,accepted,eligible,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Kim Kardashian,Jasmine Crockett,2028_democratic_presidential_nomination
9faaaf2f86fa9f07f52ab0d8104958bc,559692,559695,mutually_exclusive_category,category,accepted,eligible,Will Jasmine Crockett win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Jasmine Crockett,James Talarico,2028_democratic_presidential_nomination
bafa9186cf31c7b689dd1a21d6ad0ca7,561229,561251,mutually_exclusive_category,category,accepted,eligible,Will JD Vance win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,JD Vance,LeBron James,2028_us_presidential_election
650e8994dc7fe89d6e5b2002a4067ecf,561230,561251,mutually_exclusive_category,category,accepted,eligible,Will Gavin Newsom win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Gavin Newsom,LeBron James,2028_us_presidential_election
5dacef314ca1a59a7c76808cdfe90651,561231,561251,mutually_exclusive_category,category,accepted,eligible,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Alexandria Ocasio-Cortez,LeBron James,2028_us_presidential_election
9fd4f914809585de3830a93d6968c20b,561232,561251,mutually_exclusive_category,category,accepted,eligible,Will Pete Buttigieg win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Pete Buttigieg,LeBron James,2028_us_presidential_election
50f458ffd06ca3625e89fc3a3c90514b,561233,561251,mutually_exclusive_category,category,accepted,eligible,Will Josh Shapiro win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Josh Shapiro,LeBron James,2028_us_presidential_election
a53d065bc5412fcee3bd8c731f3de911,561234,561251,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Marco Rubio,LeBron James,2028_us_presidential_election
1e115b511e71a674888789d9cba7ec59,561235,561251,mutually_exclusive_category,category,accepted,eligible,Will Wes Moore win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Wes Moore,LeBron James,2028_us_presidential_election
6560e506f48b8aa58ece58635e363a2d,561236,561251,mutually_exclusive_category,category,accepted,eligible,Will Gretchen Whitmer win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Gretchen Whitmer,LeBron James,2028_us_presidential_election
f2984f7d248091b724e43ef24016abe7,561237,561251,mutually_exclusive_category,category,accepted,eligible,Will Andy Beshear win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Andy Beshear,LeBron James,2028_us_presidential_election
052292ad6f81d1a7c296d2df4fb09343,561238,561251,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Glenn Youngkin,LeBron James,2028_us_presidential_election
da3636d4f58fda530cdb0757e05669aa,561239,561251,mutually_exclusive_category,category,accepted,eligible,Will Kamala Harris win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Kamala Harris,LeBron James,2028_us_presidential_election
83b12c223af4ded166d25d6f7c437103,561240,561251,mutually_exclusive_category,category,accepted,eligible,Will Stephen Smith win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Stephen Smith,LeBron James,2028_us_presidential_election
1aefabf4228fe797ec77e4ac83a57065,561241,561251,mutually_exclusive_category,category,accepted,eligible,Will JB Pritzker win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,JB Pritzker,LeBron James,2028_us_presidential_election
73b568d11158e53faec8caf0e2cdf55a,561242,561251,mutually_exclusive_category,category,accepted,eligible,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Tulsi Gabbard,LeBron James,2028_us_presidential_election
f16b286c7668dc8d9caa300fb077e23c,561243,561251,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Donald Trump,LeBron James,2028_us_presidential_election
316c0695445f864cd8788318b966d150,561244,561251,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Donald Trump Jr,LeBron James,2028_us_presidential_election
9480eade30bc748de69d78c0a3dab462,561245,561251,mutually_exclusive_category,category,accepted,eligible,Will Nikki Haley win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Nikki Haley,LeBron James,2028_us_presidential_election
029ac0b26fa560f6a5ab22168aa097b1,561246,561251,mutually_exclusive_category,category,accepted,eligible,Will Ron DeSantis win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Ron DeSantis,LeBron James,2028_us_presidential_election
b80c1c6747f94c0280c6121bbbe39564,561247,561251,mutually_exclusive_category,category,accepted,eligible,Will Tim Walz win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Tim Walz,LeBron James,2028_us_presidential_election
db53358512ce8e50ed3cc1d5992cb18e,561248,561251,mutually_exclusive_category,category,accepted,eligible,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Vivek Ramaswamy,LeBron James,2028_us_presidential_election
40a9e9c9cfaf05ef1d8a695ea1ef2cb8,561249,561251,mutually_exclusive_category,category,accepted,eligible,Will Greg Abbott win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Greg Abbott,LeBron James,2028_us_presidential_election
b17aa2a2a47d2b461dfd00ecef417d77,561250,561251,mutually_exclusive_category,category,accepted,eligible,Will Elon Musk win the 2028 US Presidential Election?,Will LeBron James win the 2028 US Presidential Election?,0.7,0.0,1.0,,Elon Musk,LeBron James,2028_us_presidential_election
1bcb7d7e0b6f792cba103eb3e625d2f4,561251,561252,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Dwayne 'The Rock' Johnson,2028_us_presidential_election
718fe48601f74cd8e7deb3087a7ae977,561251,561253,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Tucker Carlson win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Tucker Carlson,2028_us_presidential_election
fbfd29cc5348eba4ab67e0ecbb76f38f,561251,561255,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Ivanka Trump,2028_us_presidential_election
600618900fcfc4302dc7783dfdf660db,561251,561256,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Zohran Mamdani win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Zohran Mamdani,2028_us_presidential_election
9b3da1c88ffe97d4ae23fac6847ef2a2,561978,561993,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will John Thune win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,John Thune,2028_republican_presidential_nomination
fc773a65a96f89af2ea711acb0730966,561251,561258,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Jamie Dimon win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Jamie Dimon,2028_us_presidential_election
5cddd9684d4012082e707a37a97c1d9c,561251,561259,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Ro Khanna win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Ro Khanna,2028_us_presidential_election
c454c72d5beb57de9f7966c60228b857,561251,561260,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Thomas Massie,2028_us_presidential_election
f651defc6023435939f60d7cb4debc79,561251,561261,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will Jon Ossoff win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Jon Ossoff,2028_us_presidential_election
4d455533b5f38328758a7542e6818bd1,561251,561262,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will James Talarico win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,James Talarico,2028_us_presidential_election
18fb149ec147379b34dea643cb9f5222,561251,565064,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will the Republicans win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Republicans,2028_us_presidential_election
f5f3dd0e7bd76afdd722395e9500eda0,561251,565065,mutually_exclusive_category,category,accepted,eligible,Will LeBron James win the 2028 US Presidential Election?,Will the Democrats win the 2028 US Presidential Election?,0.7,0.0,1.0,,LeBron James,Democrats,2028_us_presidential_election
1f57c90f3d265252d152a98d79a6c982,561975,561978,mutually_exclusive_category,category,accepted,eligible,Will Marco Rubio win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Marco Rubio,Donald Trump Jr,2028_republican_presidential_nomination
288069da0e7d24e28d6aea2fbb140c26,561977,561978,mutually_exclusive_category,category,accepted,eligible,Will Glenn Youngkin win the 2028 Republican presidential nomination?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Glenn Youngkin,Donald Trump Jr,2028_republican_presidential_nomination
4de5aca3b05b10a7780ef47f60bf2605,561978,561979,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ron DeSantis win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Ron DeSantis,2028_republican_presidential_nomination
dbfbd6d6b3ae1f463a044ffaf6b38927,561978,561980,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Nikki Haley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Nikki Haley,2028_republican_presidential_nomination
20878771e91b87f615499925f6d0cfb5,561978,561981,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Vivek Ramaswamy,2028_republican_presidential_nomination
04a26c6936cf30dee6ee9ff645c8f67d,561978,561986,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Byron Donalds win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Byron Donalds,2028_republican_presidential_nomination
7cc72317fe9f0961e23842b957569a1e,561978,561987,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elise Stefanik win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Elise Stefanik,2028_republican_presidential_nomination
98bf13832da606e84803eda9bd798847,561978,561988,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Josh Hawley win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Josh Hawley,2028_republican_presidential_nomination
5533a25c7318afe36099443776d4ed15,561978,561989,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Ted Cruz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Ted Cruz,2028_republican_presidential_nomination
46bd090fbb166328d12a0de66e9d6b77,561978,561990,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Elon Musk win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Elon Musk,2028_republican_presidential_nomination
8e4d7ddd0af60f845a0ee3b0f9f93afa,561978,561991,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Matt Gaetz win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Matt Gaetz,2028_republican_presidential_nomination
b6a1029b036308218a6c66885debcd8e,561978,561992,mutually_exclusive_category,category,accepted,eligible,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,Will Katie Britt win the 2028 Republican presidential nomination?,0.7,0.0,1.0,,Donald Trump Jr,Katie Britt,2028_republican_presidential_nomination
ace30584469cff3f09dd38f9eecd90a6,559664,559669,mutually_exclusive_category,category,accepted,eligible,Will Raphael Warnock win the 2028 Democratic presidential nomination?,Will Rahm Emanuel win the 2028 Democratic presidential nomination?,0.7,0.0,1.0,,Raphael Warnock,Rahm Emanuel,2028_democratic_presidential_nomination
